STIS Model Line Spread Function vs Aperture at 240 nm
Rel pixel      52x0.1    52x0.2    52x0.5    52x2.0
  1.004        0.5352    0.4915    0.4376    0.3977
  1.130        0.4610    0.4282    0.3815    0.3467
  1.255        0.3930    0.3711    0.3308    0.3006
  1.381        0.3317    0.3207    0.2862    0.2600
  1.506        0.2776    0.2772    0.2475    0.2249
  1.632        0.2303    0.2401    0.2147    0.1951
  1.757        0.1897    0.2089    0.1871    0.1700
  1.883        0.1552    0.1829    0.1643    0.1493
  2.008        0.1265    0.1616    0.1456    0.1323
  2.134        0.1030    0.1442    0.1305    0.1186
  2.259        0.0841    0.1300    0.1183    0.1075
  2.385        0.0692    0.1183    0.1087    0.0988
  2.510        0.0576    0.1086    0.1011    0.0919
  2.636        0.0487    0.1002    0.0950    0.0863
  2.761        0.0419    0.0927    0.0900    0.0818
  2.887        0.0367    0.0856    0.0859    0.0781
  3.012        0.0326    0.0786    0.0823    0.0748
  3.138        0.0294    0.0716    0.0790    0.0718
  3.263        0.0266    0.0644    0.0760    0.0691
  3.389        0.0243    0.0573    0.0730    0.0663
  3.514        0.0222    0.0502    0.0700    0.0637
  3.640        0.0203    0.0435    0.0671    0.0610
  3.765        0.0186    0.0373    0.0642    0.0583
  3.891        0.0169    0.0317    0.0612    0.0556
  4.016        0.0154    0.0268    0.0582    0.0529
  4.142        0.0140    0.0226    0.0552    0.0503
  4.267        0.0127    0.0191    0.0523    0.0476
  4.393        0.0115    0.0163    0.0495    0.0450
  4.518        0.0104    0.0140    0.0467    0.0426
  4.644        0.0094    0.0122    0.0442    0.0402
  4.769        0.0084    0.0107    0.0418    0.0381
  4.895        0.0076    0.0095    0.0396    0.0361
  5.020        0.0068    0.0084    0.0376    0.0343
  5.146        0.0060    0.0075    0.0357    0.0326
  5.271        0.0054    0.0067    0.0340    0.0311
  5.397        0.0048    0.0061    0.0325    0.0297
  5.522        0.0042    0.0054    0.0310    0.0283
  5.648        0.0038    0.0049    0.0296    0.0271
  5.773        0.0033    0.0044    0.0282    0.0259
  5.899        0.0029    0.0039    0.0269    0.0247
  6.024        0.0026    0.0035    0.0257    0.0236
  6.150        0.0023    0.0031    0.0246    0.0226
  6.275        0.0020    0.0028    0.0235    0.0217
  6.401        0.0018    0.0025    0.0226    0.0209
  6.526        0.0015    0.0022    0.0217    0.0202
  6.652        0.0013    0.0019    0.0210    0.0195
  6.777        0.0012    0.0017    0.0205    0.0191
  6.903        0.0010    0.0015    0.0200    0.0187
  7.028        0.0009    0.0013    0.0196    0.0184
  7.154        0.0008    0.0012    0.0192    0.0181
  7.279        0.0007    0.0010    0.0189    0.0179
  7.405        0.0006    0.0009    0.0186    0.0178
  7.530        0.0005    0.0008    0.0182    0.0176
  7.656        0.0004    0.0007    0.0177    0.0175
  7.781        0.0004    0.0006    0.0171    0.0174
  7.907        0.0003    0.0005    0.0164    0.0172
  8.032        0.0003    0.0005    0.0155    0.0171
  8.158        0.0003    0.0004    0.0145    0.0169
  8.283        0.0002    0.0004    0.0132    0.0167
  8.409        0.0002    0.0003    0.0119    0.0166
  8.534        0.0002    0.0003    0.0105    0.0164
  8.660        0.0001    0.0002    0.0091    0.0162
  8.786        0.0001    0.0002    0.0077    0.0160
  8.911        0.0001    0.0002    0.0064    0.0158
